case_num,model_type,policy,oracle_non_deployable,repetition,concept_indices_in_query_order
246,soft,random_error_oracle,1,60,"[0,1]"
247,soft,random_error_oracle,1,60,[1]
248,soft,random_error_oracle,1,60,"[5,2]"
249,soft,random_error_oracle,1,60,"[2,5]"
250,soft,random_error_oracle,1,60,[2]
251,soft,random_error_oracle,1,60,"[5,6,1]"
252,soft,random_error_oracle,1,60,"[5,2]"
253,soft,random_error_oracle,1,60,[1]
254,soft,random_error_oracle,1,60,[]
255,soft,random_error_oracle,1,60,[]
257,soft,random_error_oracle,1,60,[0]
258,soft,random_error_oracle,1,60,"[1,6,2]"
259,soft,random_error_oracle,1,60,[]
263,soft,random_error_oracle,1,60,"[4,0]"
264,soft,random_error_oracle,1,60,"[6,1,5]"
265,soft,random_error_oracle,1,60,[]
267,soft,random_error_oracle,1,60,"[5,6]"
268,soft,random_error_oracle,1,60,[0]
269,soft,random_error_oracle,1,60,[]
270,soft,random_error_oracle,1,60,[]
271,soft,random_error_oracle,1,60,"[5,2,0]"
272,soft,random_error_oracle,1,60,[]
273,soft,random_error_oracle,1,60,[0]
274,soft,random_error_oracle,1,60,[]
275,soft,random_error_oracle,1,60,"[2,0]"
276,soft,random_error_oracle,1,60,[4]
277,soft,random_error_oracle,1,60,[]
278,soft,random_error_oracle,1,60,[1]
279,soft,random_error_oracle,1,60,[5]
280,soft,random_error_oracle,1,60,"[6,5]"
281,soft,random_error_oracle,1,60,[]
282,soft,random_error_oracle,1,60,"[5,1,2]"
283,soft,random_error_oracle,1,60,[]
284,soft,random_error_oracle,1,60,[1]
285,soft,random_error_oracle,1,60,[]
286,soft,random_error_oracle,1,60,[1]
288,soft,random_error_oracle,1,60,"[3,1,2,5,6]"
290,soft,random_error_oracle,1,60,[]
292,soft,random_error_oracle,1,60,"[5,0]"
293,soft,random_error_oracle,1,60,[]
294,soft,random_error_oracle,1,60,[]
295,soft,random_error_oracle,1,60,[]
296,soft,random_error_oracle,1,60,[]
297,soft,random_error_oracle,1,60,[3]
298,soft,random_error_oracle,1,60,[1]
299,soft,random_error_oracle,1,60,"[1,0,2,6,3]"
302,soft,random_error_oracle,1,60,"[4,1]"
303,soft,random_error_oracle,1,60,[4]
304,soft,random_error_oracle,1,60,[]
306,soft,random_error_oracle,1,60,[]
308,soft,random_error_oracle,1,60,"[2,5]"
309,soft,random_error_oracle,1,60,[]
310,soft,random_error_oracle,1,60,[]
311,soft,random_error_oracle,1,60,[]
313,soft,random_error_oracle,1,60,[2]
315,soft,random_error_oracle,1,60,[2]
317,soft,random_error_oracle,1,60,[]
318,soft,random_error_oracle,1,60,"[5,1]"
319,soft,random_error_oracle,1,60,[2]
320,soft,random_error_oracle,1,60,[2]
321,soft,random_error_oracle,1,60,[]
322,soft,random_error_oracle,1,60,"[3,0,4]"
323,soft,random_error_oracle,1,60,[0]
324,soft,random_error_oracle,1,60,[]
325,soft,random_error_oracle,1,60,"[0,2,5]"
326,soft,random_error_oracle,1,60,"[3,2]"
327,soft,random_error_oracle,1,60,[2]
328,soft,random_error_oracle,1,60,"[0,6]"
329,soft,random_error_oracle,1,60,[]
331,soft,random_error_oracle,1,60,[]
332,soft,random_error_oracle,1,60,[]
333,soft,random_error_oracle,1,60,[5]
334,soft,random_error_oracle,1,60,[0]
335,soft,random_error_oracle,1,60,[5]
337,soft,random_error_oracle,1,60,"[0,5,6]"
338,soft,random_error_oracle,1,60,[2]
339,soft,random_error_oracle,1,60,"[5,1,2]"
340,soft,random_error_oracle,1,60,"[6,0]"
342,soft,random_error_oracle,1,60,[1]
344,soft,random_error_oracle,1,60,"[5,2,3]"
345,soft,random_error_oracle,1,60,[1]
346,soft,random_error_oracle,1,60,"[0,6]"
347,soft,random_error_oracle,1,60,[]
348,soft,random_error_oracle,1,60,"[5,2]"
349,soft,random_error_oracle,1,60,[2]
350,soft,random_error_oracle,1,60,[2]
353,soft,random_error_oracle,1,60,[]
354,soft,random_error_oracle,1,60,[0]
355,soft,random_error_oracle,1,60,[2]
356,soft,random_error_oracle,1,60,"[0,5,1,4,2]"
357,soft,random_error_oracle,1,60,[]
358,soft,random_error_oracle,1,60,"[0,4]"
359,soft,random_error_oracle,1,60,[]
361,soft,random_error_oracle,1,60,[]
362,soft,random_error_oracle,1,60,"[2,5,6]"
363,soft,random_error_oracle,1,60,[]
364,soft,random_error_oracle,1,60,[]
365,soft,random_error_oracle,1,60,[1]
366,soft,random_error_oracle,1,60,"[6,0]"
368,soft,random_error_oracle,1,60,[1]
371,soft,random_error_oracle,1,60,[5]
372,soft,random_error_oracle,1,60,[]
374,soft,random_error_oracle,1,60,[1]
375,soft,random_error_oracle,1,60,"[1,6,0]"
377,soft,random_error_oracle,1,60,[6]
378,soft,random_error_oracle,1,60,"[5,1,2,3]"
380,soft,random_error_oracle,1,60,"[3,6,5,2]"
381,soft,random_error_oracle,1,60,"[5,4,0]"
382,soft,random_error_oracle,1,60,[]
383,soft,random_error_oracle,1,60,[]
384,soft,random_error_oracle,1,60,[]
385,soft,random_error_oracle,1,60,[1]
386,soft,random_error_oracle,1,60,[5]
387,soft,random_error_oracle,1,60,[]
389,soft,random_error_oracle,1,60,[1]
390,soft,random_error_oracle,1,60,"[0,6,1]"
391,soft,random_error_oracle,1,60,"[5,3]"
392,soft,random_error_oracle,1,60,[]
393,soft,random_error_oracle,1,60,[]
394,soft,random_error_oracle,1,60,[0]
396,soft,random_error_oracle,1,60,[]
397,soft,random_error_oracle,1,60,[]
398,soft,random_error_oracle,1,60,"[4,1]"
399,soft,random_error_oracle,1,60,[]
401,soft,random_error_oracle,1,60,"[5,1]"
402,soft,random_error_oracle,1,60,[]
403,soft,random_error_oracle,1,60,[]
404,soft,random_error_oracle,1,60,[5]
405,soft,random_error_oracle,1,60,[]
406,soft,random_error_oracle,1,60,"[1,5]"
407,soft,random_error_oracle,1,60,[2]
409,soft,random_error_oracle,1,60,[1]
410,soft,random_error_oracle,1,60,"[5,6]"
411,soft,random_error_oracle,1,60,[]
412,soft,random_error_oracle,1,60,[]
414,soft,random_error_oracle,1,60,[1]
416,soft,random_error_oracle,1,60,[]
417,soft,random_error_oracle,1,60,"[1,6,2,5]"
418,soft,random_error_oracle,1,60,"[6,0,1]"
419,soft,random_error_oracle,1,60,"[5,0,6]"
420,soft,random_error_oracle,1,60,[]
421,soft,random_error_oracle,1,60,[1]
422,soft,random_error_oracle,1,60,[5]
423,soft,random_error_oracle,1,60,[]
424,soft,random_error_oracle,1,60,[0]
425,soft,random_error_oracle,1,60,[]
428,soft,random_error_oracle,1,60,"[5,0]"
429,soft,random_error_oracle,1,60,[]
430,soft,random_error_oracle,1,60,"[0,5]"
431,soft,random_error_oracle,1,60,[]
432,soft,random_error_oracle,1,60,"[5,2]"
433,soft,random_error_oracle,1,60,[]
434,soft,random_error_oracle,1,60,[5]
435,soft,random_error_oracle,1,60,[0]
437,soft,random_error_oracle,1,60,"[2,5]"
439,soft,random_error_oracle,1,60,[5]
44,soft,random_error_oracle,1,60,[2]
440,soft,random_error_oracle,1,60,"[0,1,5]"
444,soft,random_error_oracle,1,60,[]
445,soft,random_error_oracle,1,60,[]
446,soft,random_error_oracle,1,60,[]
447,soft,random_error_oracle,1,60,[]
448,soft,random_error_oracle,1,60,[]
449,soft,random_error_oracle,1,60,[]
45,soft,random_error_oracle,1,60,[3]
450,soft,random_error_oracle,1,60,[]
451,soft,random_error_oracle,1,60,[]
452,soft,random_error_oracle,1,60,"[1,4]"
453,soft,random_error_oracle,1,60,[]
454,soft,random_error_oracle,1,60,[]
455,soft,random_error_oracle,1,60,"[4,3]"
456,soft,random_error_oracle,1,60,[1]
457,soft,random_error_oracle,1,60,[]
458,soft,random_error_oracle,1,60,[]
459,soft,random_error_oracle,1,60,[5]
46,soft,random_error_oracle,1,60,[]
460,soft,random_error_oracle,1,60,[1]
461,soft,random_error_oracle,1,60,[]
463,soft,random_error_oracle,1,60,"[3,2,5]"
464,soft,random_error_oracle,1,60,[0]
465,soft,random_error_oracle,1,60,"[1,4,5]"
466,soft,random_error_oracle,1,60,[]
467,soft,random_error_oracle,1,60,"[6,4]"
469,soft,random_error_oracle,1,60,[1]
47,soft,random_error_oracle,1,60,[]
470,soft,random_error_oracle,1,60,"[5,3]"
471,soft,random_error_oracle,1,60,[]
472,soft,random_error_oracle,1,60,"[3,1]"
475,soft,random_error_oracle,1,60,[]
476,soft,random_error_oracle,1,60,[3]
477,soft,random_error_oracle,1,60,[]
478,soft,random_error_oracle,1,60,"[6,5]"
479,soft,random_error_oracle,1,60,[]
480,soft,random_error_oracle,1,60,"[5,3,2]"
482,soft,random_error_oracle,1,60,[3]
484,soft,random_error_oracle,1,60,[0]
486,soft,random_error_oracle,1,60,"[2,1,0,4]"
487,soft,random_error_oracle,1,60,[5]
488,soft,random_error_oracle,1,60,[]
489,soft,random_error_oracle,1,60,[]
49,soft,random_error_oracle,1,60,[]
490,soft,random_error_oracle,1,60,[5]
491,soft,random_error_oracle,1,60,"[0,1]"
492,soft,random_error_oracle,1,60,[2]
493,soft,random_error_oracle,1,60,[0]
495,soft,random_error_oracle,1,60,[0]
496,soft,random_error_oracle,1,60,"[5,1,2]"
497,soft,random_error_oracle,1,60,"[4,2]"
498,soft,random_error_oracle,1,60,"[3,4]"
50,soft,random_error_oracle,1,60,"[4,2,5]"
500,soft,random_error_oracle,1,60,[]
502,soft,random_error_oracle,1,60,[2]
503,soft,random_error_oracle,1,60,[5]
504,soft,random_error_oracle,1,60,[]
506,soft,random_error_oracle,1,60,[]
507,soft,random_error_oracle,1,60,[]
508,soft,random_error_oracle,1,60,[]
510,soft,random_error_oracle,1,60,[]
511,soft,random_error_oracle,1,60,[]
512,soft,random_error_oracle,1,60,[]
513,soft,random_error_oracle,1,60,[1]
514,soft,random_error_oracle,1,60,[]
515,soft,random_error_oracle,1,60,[]
516,soft,random_error_oracle,1,60,[5]
517,soft,random_error_oracle,1,60,"[2,0,5,1,6]"
519,soft,random_error_oracle,1,60,[]
52,soft,random_error_oracle,1,60,[3]
520,soft,random_error_oracle,1,60,[5]
521,soft,random_error_oracle,1,60,"[2,4,3]"
522,soft,random_error_oracle,1,60,"[4,2,0]"
523,soft,random_error_oracle,1,60,[4]
524,soft,random_error_oracle,1,60,[]
526,soft,random_error_oracle,1,60,"[6,1]"
527,soft,random_error_oracle,1,60,[]
528,soft,random_error_oracle,1,60,"[3,4]"
529,soft,random_error_oracle,1,60,"[3,2,4]"
53,soft,random_error_oracle,1,60,[3]
530,soft,random_error_oracle,1,60,[]
531,soft,random_error_oracle,1,60,[]
532,soft,random_error_oracle,1,60,"[6,4]"
54,soft,random_error_oracle,1,60,[2]
55,soft,random_error_oracle,1,60,[3]
56,soft,random_error_oracle,1,60,[2]
57,soft,random_error_oracle,1,60,[2]
577,soft,random_error_oracle,1,60,"[5,6]"
578,soft,random_error_oracle,1,60,[]
579,soft,random_error_oracle,1,60,[4]
58,soft,random_error_oracle,1,60,"[3,5,2]"
580,soft,random_error_oracle,1,60,"[0,5]"
581,soft,random_error_oracle,1,60,[1]
583,soft,random_error_oracle,1,60,"[3,2]"
585,soft,random_error_oracle,1,60,"[1,3,6]"
586,soft,random_error_oracle,1,60,"[0,5]"
587,soft,random_error_oracle,1,60,"[6,2]"
588,soft,random_error_oracle,1,60,"[6,2,1]"
589,soft,random_error_oracle,1,60,"[6,5,2]"
59,soft,random_error_oracle,1,60,[2]
590,soft,random_error_oracle,1,60,"[1,2,6,0]"
591,soft,random_error_oracle,1,60,[0]
592,soft,random_error_oracle,1,60,"[3,1,0]"
593,soft,random_error_oracle,1,60,"[0,5,6,2]"
594,soft,random_error_oracle,1,60,"[2,4]"
595,soft,random_error_oracle,1,60,"[5,0,1]"
596,soft,random_error_oracle,1,60,"[1,0]"
597,soft,random_error_oracle,1,60,"[6,0,1]"
598,soft,random_error_oracle,1,60,[]
599,soft,random_error_oracle,1,60,"[0,4]"
60,soft,random_error_oracle,1,60,[]
601,soft,random_error_oracle,1,60,"[0,1,5]"
604,soft,random_error_oracle,1,60,"[3,1]"
605,soft,random_error_oracle,1,60,[6]
606,soft,random_error_oracle,1,60,"[0,5,2]"
607,soft,random_error_oracle,1,60,[6]
608,soft,random_error_oracle,1,60,"[1,3]"
609,soft,random_error_oracle,1,60,"[5,0]"
61,soft,random_error_oracle,1,60,[3]
610,soft,random_error_oracle,1,60,"[2,6]"
611,soft,random_error_oracle,1,60,"[5,0,6,2]"
612,soft,random_error_oracle,1,60,"[6,5,2]"
613,soft,random_error_oracle,1,60,"[1,6,5]"
615,soft,random_error_oracle,1,60,"[0,6]"
616,soft,random_error_oracle,1,60,"[2,0,6]"
618,soft,random_error_oracle,1,60,[6]
619,soft,random_error_oracle,1,60,"[6,4,3,2,5,0]"
62,soft,random_error_oracle,1,60,[6]
620,soft,random_error_oracle,1,60,"[0,5]"
621,soft,random_error_oracle,1,60,"[6,1,2]"
622,soft,random_error_oracle,1,60,[5]
623,soft,random_error_oracle,1,60,"[0,6]"
624,soft,random_error_oracle,1,60,"[5,1]"
625,soft,random_error_oracle,1,60,"[2,0]"
626,soft,random_error_oracle,1,60,"[5,2]"
629,soft,random_error_oracle,1,60,"[3,5,0]"
63,soft,random_error_oracle,1,60,"[2,3]"
630,soft,random_error_oracle,1,60,[5]
631,soft,random_error_oracle,1,60,[]
633,soft,random_error_oracle,1,60,"[2,6,0,5]"
634,soft,random_error_oracle,1,60,[5]
635,soft,random_error_oracle,1,60,"[3,0,6]"
636,soft,random_error_oracle,1,60,"[5,0,2,6]"
637,soft,random_error_oracle,1,60,[0]
638,soft,random_error_oracle,1,60,"[1,6,5]"
639,soft,random_error_oracle,1,60,"[6,0]"
640,soft,random_error_oracle,1,60,"[5,0]"
641,soft,random_error_oracle,1,60,[]
642,soft,random_error_oracle,1,60,[2]
643,soft,random_error_oracle,1,60,"[2,6]"
645,soft,random_error_oracle,1,60,"[3,4,1]"
646,soft,random_error_oracle,1,60,[3]
647,soft,random_error_oracle,1,60,"[4,1,2]"
648,soft,random_error_oracle,1,60,[]
652,soft,random_error_oracle,1,60,[1]
653,soft,random_error_oracle,1,60,"[2,5]"
654,soft,random_error_oracle,1,60,[1]
655,soft,random_error_oracle,1,60,"[3,0]"
656,soft,random_error_oracle,1,60,[2]
657,soft,random_error_oracle,1,60,[]
659,soft,random_error_oracle,1,60,"[5,2]"
66,soft,random_error_oracle,1,60,"[3,5,6,0]"
660,soft,random_error_oracle,1,60,"[6,2]"
661,soft,random_error_oracle,1,60,[]
662,soft,random_error_oracle,1,60,"[1,5,6]"
663,soft,random_error_oracle,1,60,"[1,0]"
664,soft,random_error_oracle,1,60,"[1,0,6,5]"
665,soft,random_error_oracle,1,60,"[1,6,0,5,2]"
666,soft,random_error_oracle,1,60,"[1,5,6,0]"
667,soft,random_error_oracle,1,60,[1]
668,soft,random_error_oracle,1,60,"[3,2,6]"
669,soft,random_error_oracle,1,60,"[6,2]"
67,soft,random_error_oracle,1,60,[]
670,soft,random_error_oracle,1,60,[]
671,soft,random_error_oracle,1,60,[6]
672,soft,random_error_oracle,1,60,[1]
673,soft,random_error_oracle,1,60,"[0,5]"
675,soft,random_error_oracle,1,60,"[2,0]"
676,soft,random_error_oracle,1,60,[3]
677,soft,random_error_oracle,1,60,"[0,1,6,5]"
678,soft,random_error_oracle,1,60,"[2,4]"
679,soft,random_error_oracle,1,60,"[6,2]"
680,soft,random_error_oracle,1,60,"[2,0,6]"
681,soft,random_error_oracle,1,60,"[0,5]"
682,soft,random_error_oracle,1,60,"[4,2,6]"
683,soft,random_error_oracle,1,60,[2]
685,soft,random_error_oracle,1,60,[]
687,soft,random_error_oracle,1,60,[5]
688,soft,random_error_oracle,1,60,[6]
689,soft,random_error_oracle,1,60,"[2,4,6,0]"
690,soft,random_error_oracle,1,60,"[1,6,3,0]"
691,soft,random_error_oracle,1,60,[6]
693,soft,random_error_oracle,1,60,[5]
694,soft,random_error_oracle,1,60,[0]
695,soft,random_error_oracle,1,60,"[2,5,6]"
696,soft,random_error_oracle,1,60,"[2,4,5]"
699,soft,random_error_oracle,1,60,"[5,2,6,1]"
70,soft,random_error_oracle,1,60,"[2,3]"
700,soft,random_error_oracle,1,60,"[3,0]"
701,soft,random_error_oracle,1,60,"[0,3,1]"
702,soft,random_error_oracle,1,60,"[4,6]"
704,soft,random_error_oracle,1,60,"[1,2,3]"
705,soft,random_error_oracle,1,60,"[0,6,3]"
706,soft,random_error_oracle,1,60,"[5,0]"
707,soft,random_error_oracle,1,60,"[0,6]"
709,soft,random_error_oracle,1,60,"[2,3]"
710,soft,random_error_oracle,1,60,"[1,6,2]"
711,soft,random_error_oracle,1,60,"[0,2,3,5,6]"
713,soft,random_error_oracle,1,60,[]
714,soft,random_error_oracle,1,60,"[2,6,5,0]"
718,soft,random_error_oracle,1,60,[]
72,soft,random_error_oracle,1,60,[]
722,soft,random_error_oracle,1,60,"[2,5]"
723,soft,random_error_oracle,1,60,"[1,0,6]"
724,soft,random_error_oracle,1,60,"[5,0,3,1]"
725,soft,random_error_oracle,1,60,"[2,6,5,0]"
727,soft,random_error_oracle,1,60,"[1,5]"
728,soft,random_error_oracle,1,60,"[3,0]"
729,soft,random_error_oracle,1,60,"[6,4]"
73,soft,random_error_oracle,1,60,[]
730,soft,random_error_oracle,1,60,[5]
731,soft,random_error_oracle,1,60,"[6,2,5,0]"
732,soft,random_error_oracle,1,60,"[0,6,2]"
733,soft,random_error_oracle,1,60,"[0,1]"
734,soft,random_error_oracle,1,60,[4]
735,soft,random_error_oracle,1,60,"[0,2,5,6]"
736,soft,random_error_oracle,1,60,"[6,2,5]"
737,soft,random_error_oracle,1,60,"[2,0,5]"
739,soft,random_error_oracle,1,60,"[5,0]"
74,soft,random_error_oracle,1,60,[6]
740,soft,random_error_oracle,1,60,[1]
741,soft,random_error_oracle,1,60,"[6,0]"
744,soft,random_error_oracle,1,60,"[3,2,0,1]"
746,soft,random_error_oracle,1,60,"[0,4,2]"
747,soft,random_error_oracle,1,60,[0]
748,soft,random_error_oracle,1,60,"[2,4,1]"
75,soft,random_error_oracle,1,60,[]
750,soft,random_error_oracle,1,60,"[4,5,2,6]"
751,soft,random_error_oracle,1,60,[]
752,soft,random_error_oracle,1,60,"[1,6]"
754,soft,random_error_oracle,1,60,[4]
757,soft,random_error_oracle,1,60,[5]
758,soft,random_error_oracle,1,60,[]
759,soft,random_error_oracle,1,60,"[4,1]"
760,soft,random_error_oracle,1,60,[]
762,soft,random_error_oracle,1,60,"[2,1]"
763,soft,random_error_oracle,1,60,"[1,3]"
764,soft,random_error_oracle,1,60,"[0,1]"
765,soft,random_error_oracle,1,60,[2]
766,soft,random_error_oracle,1,60,"[2,1,6,0,4]"
767,soft,random_error_oracle,1,60,"[3,1]"
768,soft,random_error_oracle,1,60,"[4,0,3]"
769,soft,random_error_oracle,1,60,"[0,1]"
77,soft,random_error_oracle,1,60,[]
770,soft,random_error_oracle,1,60,"[4,6,5]"
771,soft,random_error_oracle,1,60,"[4,0]"
772,soft,random_error_oracle,1,60,[4]
773,soft,random_error_oracle,1,60,"[2,0,6]"
775,soft,random_error_oracle,1,60,"[5,2,6]"
776,soft,random_error_oracle,1,60,"[1,2,0]"
777,soft,random_error_oracle,1,60,[2]
778,soft,random_error_oracle,1,60,"[6,5]"
779,soft,random_error_oracle,1,60,"[1,6,0]"
78,soft,random_error_oracle,1,60,[6]
780,soft,random_error_oracle,1,60,[]
782,soft,random_error_oracle,1,60,[]
783,soft,random_error_oracle,1,60,[]
784,soft,random_error_oracle,1,60,[6]
785,soft,random_error_oracle,1,60,[2]
786,soft,random_error_oracle,1,60,[3]
787,soft,random_error_oracle,1,60,[2]
789,soft,random_error_oracle,1,60,"[3,4,1,0]"
79,soft,random_error_oracle,1,60,[]
791,soft,random_error_oracle,1,60,"[5,2]"
792,soft,random_error_oracle,1,60,"[4,6]"
794,soft,random_error_oracle,1,60,[]
795,soft,random_error_oracle,1,60,"[3,4,1]"
797,soft,random_error_oracle,1,60,"[0,4]"
799,soft,random_error_oracle,1,60,"[1,4,2,0]"
80,soft,random_error_oracle,1,60,[]
800,soft,random_error_oracle,1,60,[]
801,soft,random_error_oracle,1,60,"[6,4,0,5]"
802,soft,random_error_oracle,1,60,[6]
804,soft,random_error_oracle,1,60,"[3,5,1]"
805,soft,random_error_oracle,1,60,"[2,1,6]"
806,soft,random_error_oracle,1,60,"[4,0]"
807,soft,random_error_oracle,1,60,"[0,1,6,2]"
808,soft,random_error_oracle,1,60,"[6,4]"
809,soft,random_error_oracle,1,60,"[1,0,4,3,2]"
810,soft,random_error_oracle,1,60,[5]
811,soft,random_error_oracle,1,60,[5]
812,soft,random_error_oracle,1,60,"[1,3,2]"
813,soft,random_error_oracle,1,60,[]
815,soft,random_error_oracle,1,60,"[6,3,2,0]"
816,soft,random_error_oracle,1,60,[6]
817,soft,random_error_oracle,1,60,[4]
818,soft,random_error_oracle,1,60,[0]
819,soft,random_error_oracle,1,60,[6]
82,soft,random_error_oracle,1,60,[2]
820,soft,random_error_oracle,1,60,[2]
821,soft,random_error_oracle,1,60,[6]
822,soft,random_error_oracle,1,60,"[3,5,4,6]"
83,soft,random_error_oracle,1,60,[]
853,soft,random_error_oracle,1,60,"[1,6,3]"
854,soft,random_error_oracle,1,60,[1]
855,soft,random_error_oracle,1,60,[2]
856,soft,random_error_oracle,1,60,[6]
857,soft,random_error_oracle,1,60,"[5,1]"
858,soft,random_error_oracle,1,60,"[0,5]"
859,soft,random_error_oracle,1,60,"[5,2]"
860,soft,random_error_oracle,1,60,"[5,6,0]"
861,soft,random_error_oracle,1,60,[]
862,soft,random_error_oracle,1,60,"[6,0]"
863,soft,random_error_oracle,1,60,[]
864,soft,random_error_oracle,1,60,"[6,5,0,3]"
865,soft,random_error_oracle,1,60,"[3,6,0]"
868,soft,random_error_oracle,1,60,[]
869,soft,random_error_oracle,1,60,[]
87,soft,random_error_oracle,1,60,[5]
870,soft,random_error_oracle,1,60,"[5,0,2]"
871,soft,random_error_oracle,1,60,[]
872,soft,random_error_oracle,1,60,"[0,5,2,6]"
873,soft,random_error_oracle,1,60,[3]
874,soft,random_error_oracle,1,60,"[4,0,1,6,3]"
875,soft,random_error_oracle,1,60,"[2,3,0]"
876,soft,random_error_oracle,1,60,[1]
877,soft,random_error_oracle,1,60,[2]
879,soft,random_error_oracle,1,60,"[0,3]"
88,soft,random_error_oracle,1,60,"[0,6,2,1]"
880,soft,random_error_oracle,1,60,[]
882,soft,random_error_oracle,1,60,[]
884,soft,random_error_oracle,1,60,"[2,5,6]"
885,soft,random_error_oracle,1,60,"[4,0,2]"
886,soft,random_error_oracle,1,60,"[0,3,5]"
887,soft,random_error_oracle,1,60,"[1,5]"
888,soft,random_error_oracle,1,60,[6]
889,soft,random_error_oracle,1,60,[5]
89,soft,random_error_oracle,1,60,[]
890,soft,random_error_oracle,1,60,"[6,2,0]"
891,soft,random_error_oracle,1,60,"[2,0]"
892,soft,random_error_oracle,1,60,"[0,6]"
893,soft,random_error_oracle,1,60,[2]
895,soft,random_error_oracle,1,60,"[6,2,4,5]"
896,soft,random_error_oracle,1,60,"[1,3]"
898,soft,random_error_oracle,1,60,"[2,0,6,5]"
899,soft,random_error_oracle,1,60,[5]
900,soft,random_error_oracle,1,60,[5]
901,soft,random_error_oracle,1,60,"[2,3,5,0]"
902,soft,random_error_oracle,1,60,"[3,6]"
903,soft,random_error_oracle,1,60,[]
904,soft,random_error_oracle,1,60,[]
905,soft,random_error_oracle,1,60,"[6,5]"
907,soft,random_error_oracle,1,60,[6]
908,soft,random_error_oracle,1,60,[2]
909,soft,random_error_oracle,1,60,[2]
91,soft,random_error_oracle,1,60,[1]
910,soft,random_error_oracle,1,60,"[2,6]"
912,soft,random_error_oracle,1,60,"[6,0]"
914,soft,random_error_oracle,1,60,"[3,5]"
915,soft,random_error_oracle,1,60,"[0,6,3,2,4,5]"
916,soft,random_error_oracle,1,60,"[2,0,5,6]"
917,soft,random_error_oracle,1,60,"[5,2]"
918,soft,random_error_oracle,1,60,"[1,6,2]"
919,soft,random_error_oracle,1,60,"[6,1,5]"
92,soft,random_error_oracle,1,60,[]
920,soft,random_error_oracle,1,60,[5]
921,soft,random_error_oracle,1,60,"[0,3,5]"
922,soft,random_error_oracle,1,60,"[2,6]"
923,soft,random_error_oracle,1,60,"[5,3,4,2,1]"
924,soft,random_error_oracle,1,60,"[1,6,3]"
925,soft,random_error_oracle,1,60,"[1,5]"
928,soft,random_error_oracle,1,60,[3]
93,soft,random_error_oracle,1,60,[5]
930,soft,random_error_oracle,1,60,[]
931,soft,random_error_oracle,1,60,"[1,3]"
932,soft,random_error_oracle,1,60,[]
933,soft,random_error_oracle,1,60,[]
935,soft,random_error_oracle,1,60,"[6,4,2,1,0,3,5]"
936,soft,random_error_oracle,1,60,[]
95,soft,random_error_oracle,1,60,[5]
96,soft,random_error_oracle,1,60,"[3,2]"
98,soft,random_error_oracle,1,60,"[5,0,2]"
99,soft,random_error_oracle,1,60,"[5,2]"
100,soft,random_error_oracle,1,61,"[5,1]"
1011,soft,random_error_oracle,1,61,"[5,2]"
102,soft,random_error_oracle,1,61,[2]
103,soft,random_error_oracle,1,61,[1]
104,soft,random_error_oracle,1,61,[4]
105,soft,random_error_oracle,1,61,"[6,2,0]"
106,soft,random_error_oracle,1,61,"[5,2]"
107,soft,random_error_oracle,1,61,"[5,3,4]"
109,soft,random_error_oracle,1,61,[]
110,soft,random_error_oracle,1,61,[]
111,soft,random_error_oracle,1,61,[]
112,soft,random_error_oracle,1,61,[]
115,soft,random_error_oracle,1,61,[]
116,soft,random_error_oracle,1,61,[]
117,soft,random_error_oracle,1,61,[]
118,soft,random_error_oracle,1,61,[1]
119,soft,random_error_oracle,1,61,[]
122,soft,random_error_oracle,1,61,"[5,6]"
123,soft,random_error_oracle,1,61,"[6,0]"
124,soft,random_error_oracle,1,61,"[5,6]"
125,soft,random_error_oracle,1,61,"[6,1,0,5]"
126,soft,random_error_oracle,1,61,"[4,5]"
128,soft,random_error_oracle,1,61,[]
129,soft,random_error_oracle,1,61,"[5,0,6]"
130,soft,random_error_oracle,1,61,"[6,5,0]"
131,soft,random_error_oracle,1,61,[1]
133,soft,random_error_oracle,1,61,"[0,6,1,5]"
135,soft,random_error_oracle,1,61,[5]
136,soft,random_error_oracle,1,61,"[1,5,0]"
137,soft,random_error_oracle,1,61,[0]
138,soft,random_error_oracle,1,61,"[5,1]"
139,soft,random_error_oracle,1,61,"[6,2]"
141,soft,random_error_oracle,1,61,"[1,6]"
142,soft,random_error_oracle,1,61,"[6,1]"
143,soft,random_error_oracle,1,61,"[1,5]"
144,soft,random_error_oracle,1,61,[5]
145,soft,random_error_oracle,1,61,[]
146,soft,random_error_oracle,1,61,[]
148,soft,random_error_oracle,1,61,[2]
149,soft,random_error_oracle,1,61,[]
150,soft,random_error_oracle,1,61,[]
151,soft,random_error_oracle,1,61,[]
153,soft,random_error_oracle,1,61,[]
154,soft,random_error_oracle,1,61,[]
155,soft,random_error_oracle,1,61,[1]
156,soft,random_error_oracle,1,61,[2]
157,soft,random_error_oracle,1,61,[]
159,soft,random_error_oracle,1,61,[]
160,soft,random_error_oracle,1,61,[6]
161,soft,random_error_oracle,1,61,[1]
163,soft,random_error_oracle,1,61,[1]
165,soft,random_error_oracle,1,61,"[5,1]"
166,soft,random_error_oracle,1,61,[]
167,soft,random_error_oracle,1,61,[]
168,soft,random_error_oracle,1,61,[]
169,soft,random_error_oracle,1,61,[]
170,soft,random_error_oracle,1,61,[1]
172,soft,random_error_oracle,1,61,[2]
173,soft,random_error_oracle,1,61,[5]
174,soft,random_error_oracle,1,61,[]
175,soft,random_error_oracle,1,61,[0]
