case_num,model_type,policy,oracle_non_deployable,repetition,concept_indices_in_query_order
809,hard,random_error_oracle,1,60,"[1,0,4,3,2]"
810,hard,random_error_oracle,1,60,[5]
811,hard,random_error_oracle,1,60,[5]
812,hard,random_error_oracle,1,60,"[1,3,2]"
813,hard,random_error_oracle,1,60,[]
815,hard,random_error_oracle,1,60,"[6,3,2,0]"
816,hard,random_error_oracle,1,60,[6]
817,hard,random_error_oracle,1,60,[4]
818,hard,random_error_oracle,1,60,[0]
819,hard,random_error_oracle,1,60,[6]
82,hard,random_error_oracle,1,60,[2]
820,hard,random_error_oracle,1,60,[2]
821,hard,random_error_oracle,1,60,[6]
822,hard,random_error_oracle,1,60,"[3,5,4,6]"
83,hard,random_error_oracle,1,60,[]
853,hard,random_error_oracle,1,60,"[1,6,3]"
854,hard,random_error_oracle,1,60,[1]
855,hard,random_error_oracle,1,60,[2]
856,hard,random_error_oracle,1,60,[6]
857,hard,random_error_oracle,1,60,"[5,1]"
858,hard,random_error_oracle,1,60,"[0,5]"
859,hard,random_error_oracle,1,60,"[5,2]"
860,hard,random_error_oracle,1,60,"[5,6,0]"
861,hard,random_error_oracle,1,60,[]
862,hard,random_error_oracle,1,60,"[6,0]"
863,hard,random_error_oracle,1,60,[]
864,hard,random_error_oracle,1,60,"[6,5,0,3]"
865,hard,random_error_oracle,1,60,"[3,6,0]"
868,hard,random_error_oracle,1,60,[]
869,hard,random_error_oracle,1,60,[]
87,hard,random_error_oracle,1,60,[5]
870,hard,random_error_oracle,1,60,"[5,0,2]"
871,hard,random_error_oracle,1,60,[]
872,hard,random_error_oracle,1,60,"[0,5,2,6]"
873,hard,random_error_oracle,1,60,[3]
874,hard,random_error_oracle,1,60,"[4,0,1,6,3]"
875,hard,random_error_oracle,1,60,"[2,3,0]"
876,hard,random_error_oracle,1,60,[1]
877,hard,random_error_oracle,1,60,[2]
879,hard,random_error_oracle,1,60,"[0,3]"
88,hard,random_error_oracle,1,60,"[0,6,2,1]"
880,hard,random_error_oracle,1,60,[]
882,hard,random_error_oracle,1,60,[]
884,hard,random_error_oracle,1,60,"[2,5,6]"
885,hard,random_error_oracle,1,60,"[4,0,2]"
886,hard,random_error_oracle,1,60,"[0,3,5]"
887,hard,random_error_oracle,1,60,"[1,5]"
888,hard,random_error_oracle,1,60,[6]
889,hard,random_error_oracle,1,60,[5]
89,hard,random_error_oracle,1,60,[]
890,hard,random_error_oracle,1,60,"[6,2,0]"
891,hard,random_error_oracle,1,60,"[2,0]"
892,hard,random_error_oracle,1,60,"[0,6]"
893,hard,random_error_oracle,1,60,[2]
895,hard,random_error_oracle,1,60,"[6,2,4,5]"
896,hard,random_error_oracle,1,60,"[1,3]"
898,hard,random_error_oracle,1,60,"[2,0,6,5]"
899,hard,random_error_oracle,1,60,[5]
900,hard,random_error_oracle,1,60,[5]
901,hard,random_error_oracle,1,60,"[2,3,5,0]"
902,hard,random_error_oracle,1,60,"[3,6]"
903,hard,random_error_oracle,1,60,[]
904,hard,random_error_oracle,1,60,[]
905,hard,random_error_oracle,1,60,"[6,5]"
907,hard,random_error_oracle,1,60,[6]
908,hard,random_error_oracle,1,60,[2]
909,hard,random_error_oracle,1,60,[2]
91,hard,random_error_oracle,1,60,[1]
910,hard,random_error_oracle,1,60,"[2,6]"
912,hard,random_error_oracle,1,60,"[6,0]"
914,hard,random_error_oracle,1,60,"[3,5]"
915,hard,random_error_oracle,1,60,"[0,6,3,2,4,5]"
916,hard,random_error_oracle,1,60,"[2,0,5,6]"
917,hard,random_error_oracle,1,60,"[5,2]"
918,hard,random_error_oracle,1,60,"[1,6,2]"
919,hard,random_error_oracle,1,60,"[6,1,5]"
92,hard,random_error_oracle,1,60,[]
920,hard,random_error_oracle,1,60,[5]
921,hard,random_error_oracle,1,60,"[0,3,5]"
922,hard,random_error_oracle,1,60,"[2,6]"
923,hard,random_error_oracle,1,60,"[5,3,4,2,1]"
924,hard,random_error_oracle,1,60,"[1,6,3]"
925,hard,random_error_oracle,1,60,"[1,5]"
928,hard,random_error_oracle,1,60,[3]
93,hard,random_error_oracle,1,60,[5]
930,hard,random_error_oracle,1,60,[]
931,hard,random_error_oracle,1,60,"[1,3]"
932,hard,random_error_oracle,1,60,[]
933,hard,random_error_oracle,1,60,[]
935,hard,random_error_oracle,1,60,"[6,4,2,1,0,3,5]"
936,hard,random_error_oracle,1,60,[]
95,hard,random_error_oracle,1,60,[5]
96,hard,random_error_oracle,1,60,"[3,2]"
98,hard,random_error_oracle,1,60,"[5,0,2]"
99,hard,random_error_oracle,1,60,"[5,2]"
100,hard,random_error_oracle,1,61,"[5,1]"
1011,hard,random_error_oracle,1,61,"[5,2]"
102,hard,random_error_oracle,1,61,[2]
103,hard,random_error_oracle,1,61,[1]
104,hard,random_error_oracle,1,61,[4]
105,hard,random_error_oracle,1,61,"[6,2,0]"
106,hard,random_error_oracle,1,61,"[5,2]"
107,hard,random_error_oracle,1,61,"[5,3,4]"
109,hard,random_error_oracle,1,61,[]
110,hard,random_error_oracle,1,61,[]
111,hard,random_error_oracle,1,61,[]
112,hard,random_error_oracle,1,61,[]
115,hard,random_error_oracle,1,61,[]
116,hard,random_error_oracle,1,61,[]
117,hard,random_error_oracle,1,61,[]
118,hard,random_error_oracle,1,61,[1]
119,hard,random_error_oracle,1,61,[]
122,hard,random_error_oracle,1,61,"[5,6]"
123,hard,random_error_oracle,1,61,"[6,0]"
124,hard,random_error_oracle,1,61,"[5,6]"
125,hard,random_error_oracle,1,61,"[6,1,0,5]"
126,hard,random_error_oracle,1,61,"[4,5]"
128,hard,random_error_oracle,1,61,[]
129,hard,random_error_oracle,1,61,"[5,0,6]"
130,hard,random_error_oracle,1,61,"[6,5,0]"
131,hard,random_error_oracle,1,61,[1]
133,hard,random_error_oracle,1,61,"[0,6,1,5]"
135,hard,random_error_oracle,1,61,[5]
136,hard,random_error_oracle,1,61,"[1,5,0]"
137,hard,random_error_oracle,1,61,[0]
138,hard,random_error_oracle,1,61,"[5,1]"
139,hard,random_error_oracle,1,61,"[6,2]"
141,hard,random_error_oracle,1,61,"[1,6]"
142,hard,random_error_oracle,1,61,"[6,1]"
143,hard,random_error_oracle,1,61,"[1,5]"
144,hard,random_error_oracle,1,61,[5]
145,hard,random_error_oracle,1,61,[]
146,hard,random_error_oracle,1,61,[]
148,hard,random_error_oracle,1,61,[2]
149,hard,random_error_oracle,1,61,[]
150,hard,random_error_oracle,1,61,[]
151,hard,random_error_oracle,1,61,[]
153,hard,random_error_oracle,1,61,[]
154,hard,random_error_oracle,1,61,[]
155,hard,random_error_oracle,1,61,[1]
156,hard,random_error_oracle,1,61,[2]
157,hard,random_error_oracle,1,61,[]
159,hard,random_error_oracle,1,61,[]
160,hard,random_error_oracle,1,61,[6]
161,hard,random_error_oracle,1,61,[1]
163,hard,random_error_oracle,1,61,[1]
165,hard,random_error_oracle,1,61,"[5,1]"
166,hard,random_error_oracle,1,61,[]
167,hard,random_error_oracle,1,61,[]
168,hard,random_error_oracle,1,61,[]
169,hard,random_error_oracle,1,61,[]
170,hard,random_error_oracle,1,61,[1]
172,hard,random_error_oracle,1,61,[2]
173,hard,random_error_oracle,1,61,[5]
174,hard,random_error_oracle,1,61,[]
175,hard,random_error_oracle,1,61,[0]
176,hard,random_error_oracle,1,61,[]
177,hard,random_error_oracle,1,61,"[6,5,1]"
178,hard,random_error_oracle,1,61,[]
179,hard,random_error_oracle,1,61,[]
181,hard,random_error_oracle,1,61,[]
182,hard,random_error_oracle,1,61,[]
183,hard,random_error_oracle,1,61,"[1,3,5]"
184,hard,random_error_oracle,1,61,[]
185,hard,random_error_oracle,1,61,[]
186,hard,random_error_oracle,1,61,[]
188,hard,random_error_oracle,1,61,[]
189,hard,random_error_oracle,1,61,[]
190,hard,random_error_oracle,1,61,"[6,5]"
192,hard,random_error_oracle,1,61,[5]
193,hard,random_error_oracle,1,61,[]
194,hard,random_error_oracle,1,61,"[6,1]"
195,hard,random_error_oracle,1,61,[1]
196,hard,random_error_oracle,1,61,[]
197,hard,random_error_oracle,1,61,[]
198,hard,random_error_oracle,1,61,[6]
200,hard,random_error_oracle,1,61,[]
201,hard,random_error_oracle,1,61,[1]
203,hard,random_error_oracle,1,61,"[2,0,1,6]"
204,hard,random_error_oracle,1,61,"[0,5]"
207,hard,random_error_oracle,1,61,[]
208,hard,random_error_oracle,1,61,[]
209,hard,random_error_oracle,1,61,[]
210,hard,random_error_oracle,1,61,[]
211,hard,random_error_oracle,1,61,"[2,1]"
212,hard,random_error_oracle,1,61,[]
213,hard,random_error_oracle,1,61,[]
214,hard,random_error_oracle,1,61,[5]
215,hard,random_error_oracle,1,61,[]
216,hard,random_error_oracle,1,61,[5]
217,hard,random_error_oracle,1,61,"[5,2]"
218,hard,random_error_oracle,1,61,[]
219,hard,random_error_oracle,1,61,[]
220,hard,random_error_oracle,1,61,[]
222,hard,random_error_oracle,1,61,"[6,5]"
223,hard,random_error_oracle,1,61,[2]
224,hard,random_error_oracle,1,61,[]
225,hard,random_error_oracle,1,61,[]
226,hard,random_error_oracle,1,61,[0]
227,hard,random_error_oracle,1,61,[2]
229,hard,random_error_oracle,1,61,[1]
231,hard,random_error_oracle,1,61,"[5,2,1]"
232,hard,random_error_oracle,1,61,[0]
233,hard,random_error_oracle,1,61,[]
236,hard,random_error_oracle,1,61,"[1,5]"
237,hard,random_error_oracle,1,61,[1]
239,hard,random_error_oracle,1,61,"[5,1]"
240,hard,random_error_oracle,1,61,[5]
241,hard,random_error_oracle,1,61,"[2,0,1,6]"
242,hard,random_error_oracle,1,61,[1]
243,hard,random_error_oracle,1,61,[5]
244,hard,random_error_oracle,1,61,[]
245,hard,random_error_oracle,1,61,[5]
246,hard,random_error_oracle,1,61,"[1,0]"
247,hard,random_error_oracle,1,61,[1]
248,hard,random_error_oracle,1,61,"[5,2]"
249,hard,random_error_oracle,1,61,"[2,5]"
250,hard,random_error_oracle,1,61,[2]
251,hard,random_error_oracle,1,61,"[5,6,1]"
252,hard,random_error_oracle,1,61,"[5,2]"
253,hard,random_error_oracle,1,61,[1]
254,hard,random_error_oracle,1,61,[]
255,hard,random_error_oracle,1,61,[]
257,hard,random_error_oracle,1,61,[0]
258,hard,random_error_oracle,1,61,"[1,2,6]"
259,hard,random_error_oracle,1,61,[]
263,hard,random_error_oracle,1,61,"[0,4]"
264,hard,random_error_oracle,1,61,"[6,1,5]"
265,hard,random_error_oracle,1,61,[]
267,hard,random_error_oracle,1,61,"[6,5]"
268,hard,random_error_oracle,1,61,[0]
269,hard,random_error_oracle,1,61,[]
270,hard,random_error_oracle,1,61,[]
271,hard,random_error_oracle,1,61,"[0,2,5]"
272,hard,random_error_oracle,1,61,[]
273,hard,random_error_oracle,1,61,[0]
274,hard,random_error_oracle,1,61,[]
275,hard,random_error_oracle,1,61,"[0,2]"
276,hard,random_error_oracle,1,61,[4]
277,hard,random_error_oracle,1,61,[]
278,hard,random_error_oracle,1,61,[1]
279,hard,random_error_oracle,1,61,[5]
280,hard,random_error_oracle,1,61,"[5,6]"
281,hard,random_error_oracle,1,61,[]
282,hard,random_error_oracle,1,61,"[1,2,5]"
283,hard,random_error_oracle,1,61,[]
284,hard,random_error_oracle,1,61,[1]
285,hard,random_error_oracle,1,61,[]
286,hard,random_error_oracle,1,61,[1]
288,hard,random_error_oracle,1,61,"[1,2,5,3,6]"
290,hard,random_error_oracle,1,61,[]
292,hard,random_error_oracle,1,61,"[0,5]"
293,hard,random_error_oracle,1,61,[]
294,hard,random_error_oracle,1,61,[]
295,hard,random_error_oracle,1,61,[]
296,hard,random_error_oracle,1,61,[]
297,hard,random_error_oracle,1,61,[3]
298,hard,random_error_oracle,1,61,[1]
299,hard,random_error_oracle,1,61,"[0,6,3,2,1]"
302,hard,random_error_oracle,1,61,"[1,4]"
303,hard,random_error_oracle,1,61,[4]
304,hard,random_error_oracle,1,61,[]
306,hard,random_error_oracle,1,61,[]
308,hard,random_error_oracle,1,61,"[5,2]"
309,hard,random_error_oracle,1,61,[]
310,hard,random_error_oracle,1,61,[]
311,hard,random_error_oracle,1,61,[]
313,hard,random_error_oracle,1,61,[2]
315,hard,random_error_oracle,1,61,[2]
317,hard,random_error_oracle,1,61,[]
318,hard,random_error_oracle,1,61,"[1,5]"
319,hard,random_error_oracle,1,61,[2]
320,hard,random_error_oracle,1,61,[2]
321,hard,random_error_oracle,1,61,[]
322,hard,random_error_oracle,1,61,"[0,4,3]"
323,hard,random_error_oracle,1,61,[0]
324,hard,random_error_oracle,1,61,[]
325,hard,random_error_oracle,1,61,"[2,5,0]"
326,hard,random_error_oracle,1,61,"[2,3]"
327,hard,random_error_oracle,1,61,[2]
328,hard,random_error_oracle,1,61,"[0,6]"
329,hard,random_error_oracle,1,61,[]
331,hard,random_error_oracle,1,61,[]
332,hard,random_error_oracle,1,61,[]
333,hard,random_error_oracle,1,61,[5]
334,hard,random_error_oracle,1,61,[0]
335,hard,random_error_oracle,1,61,[5]
337,hard,random_error_oracle,1,61,"[6,0,5]"
338,hard,random_error_oracle,1,61,[2]
339,hard,random_error_oracle,1,61,"[5,2,1]"
340,hard,random_error_oracle,1,61,"[0,6]"
342,hard,random_error_oracle,1,61,[1]
344,hard,random_error_oracle,1,61,"[2,5,3]"
345,hard,random_error_oracle,1,61,[1]
346,hard,random_error_oracle,1,61,"[6,0]"
347,hard,random_error_oracle,1,61,[]
348,hard,random_error_oracle,1,61,"[2,5]"
349,hard,random_error_oracle,1,61,[2]
350,hard,random_error_oracle,1,61,[2]
353,hard,random_error_oracle,1,61,[]
354,hard,random_error_oracle,1,61,[0]
355,hard,random_error_oracle,1,61,[2]
356,hard,random_error_oracle,1,61,"[4,1,0,2,5]"
357,hard,random_error_oracle,1,61,[]
358,hard,random_error_oracle,1,61,"[4,0]"
359,hard,random_error_oracle,1,61,[]
361,hard,random_error_oracle,1,61,[]
362,hard,random_error_oracle,1,61,"[2,6,5]"
363,hard,random_error_oracle,1,61,[]
364,hard,random_error_oracle,1,61,[]
365,hard,random_error_oracle,1,61,[1]
366,hard,random_error_oracle,1,61,"[6,0]"
368,hard,random_error_oracle,1,61,[1]
371,hard,random_error_oracle,1,61,[5]
372,hard,random_error_oracle,1,61,[]
374,hard,random_error_oracle,1,61,[1]
375,hard,random_error_oracle,1,61,"[6,1,0]"
377,hard,random_error_oracle,1,61,[6]
378,hard,random_error_oracle,1,61,"[2,5,1,3]"
380,hard,random_error_oracle,1,61,"[6,5,2,3]"
381,hard,random_error_oracle,1,61,"[5,4,0]"
382,hard,random_error_oracle,1,61,[]
383,hard,random_error_oracle,1,61,[]
384,hard,random_error_oracle,1,61,[]
385,hard,random_error_oracle,1,61,[1]
386,hard,random_error_oracle,1,61,[5]
387,hard,random_error_oracle,1,61,[]
389,hard,random_error_oracle,1,61,[1]
390,hard,random_error_oracle,1,61,"[0,6,1]"
391,hard,random_error_oracle,1,61,"[5,3]"
392,hard,random_error_oracle,1,61,[]
393,hard,random_error_oracle,1,61,[]
394,hard,random_error_oracle,1,61,[0]
396,hard,random_error_oracle,1,61,[]
397,hard,random_error_oracle,1,61,[]
398,hard,random_error_oracle,1,61,"[1,4]"
399,hard,random_error_oracle,1,61,[]
401,hard,random_error_oracle,1,61,"[5,1]"
402,hard,random_error_oracle,1,61,[]
403,hard,random_error_oracle,1,61,[]
404,hard,random_error_oracle,1,61,[5]
405,hard,random_error_oracle,1,61,[]
406,hard,random_error_oracle,1,61,"[5,1]"
407,hard,random_error_oracle,1,61,[2]
409,hard,random_error_oracle,1,61,[1]
410,hard,random_error_oracle,1,61,"[5,6]"
411,hard,random_error_oracle,1,61,[]
412,hard,random_error_oracle,1,61,[]
414,hard,random_error_oracle,1,61,[1]
416,hard,random_error_oracle,1,61,[]
417,hard,random_error_oracle,1,61,"[5,1,2,6]"
418,hard,random_error_oracle,1,61,"[1,0,6]"
419,hard,random_error_oracle,1,61,"[5,0,6]"
420,hard,random_error_oracle,1,61,[]
421,hard,random_error_oracle,1,61,[1]
422,hard,random_error_oracle,1,61,[5]
423,hard,random_error_oracle,1,61,[]
424,hard,random_error_oracle,1,61,[0]
425,hard,random_error_oracle,1,61,[]
428,hard,random_error_oracle,1,61,"[5,0]"
429,hard,random_error_oracle,1,61,[]
430,hard,random_error_oracle,1,61,"[0,5]"
431,hard,random_error_oracle,1,61,[]
432,hard,random_error_oracle,1,61,"[5,2]"
433,hard,random_error_oracle,1,61,[]
434,hard,random_error_oracle,1,61,[5]
435,hard,random_error_oracle,1,61,[0]
437,hard,random_error_oracle,1,61,"[2,5]"
439,hard,random_error_oracle,1,61,[5]
44,hard,random_error_oracle,1,61,[2]
440,hard,random_error_oracle,1,61,"[1,0,5]"
444,hard,random_error_oracle,1,61,[]
445,hard,random_error_oracle,1,61,[]
446,hard,random_error_oracle,1,61,[]
447,hard,random_error_oracle,1,61,[]
448,hard,random_error_oracle,1,61,[]
449,hard,random_error_oracle,1,61,[]
45,hard,random_error_oracle,1,61,[3]
450,hard,random_error_oracle,1,61,[]
451,hard,random_error_oracle,1,61,[]
452,hard,random_error_oracle,1,61,"[4,1]"
453,hard,random_error_oracle,1,61,[]
454,hard,random_error_oracle,1,61,[]
455,hard,random_error_oracle,1,61,"[3,4]"
456,hard,random_error_oracle,1,61,[1]
457,hard,random_error_oracle,1,61,[]
458,hard,random_error_oracle,1,61,[]
459,hard,random_error_oracle,1,61,[5]
46,hard,random_error_oracle,1,61,[]
460,hard,random_error_oracle,1,61,[1]
461,hard,random_error_oracle,1,61,[]
463,hard,random_error_oracle,1,61,"[2,5,3]"
464,hard,random_error_oracle,1,61,[0]
465,hard,random_error_oracle,1,61,"[5,1,4]"
466,hard,random_error_oracle,1,61,[]
467,hard,random_error_oracle,1,61,"[4,6]"
469,hard,random_error_oracle,1,61,[1]
47,hard,random_error_oracle,1,61,[]
470,hard,random_error_oracle,1,61,"[5,3]"
471,hard,random_error_oracle,1,61,[]
472,hard,random_error_oracle,1,61,"[1,3]"
475,hard,random_error_oracle,1,61,[]
476,hard,random_error_oracle,1,61,[3]
477,hard,random_error_oracle,1,61,[]
478,hard,random_error_oracle,1,61,"[5,6]"
479,hard,random_error_oracle,1,61,[]
480,hard,random_error_oracle,1,61,"[3,2,5]"
482,hard,random_error_oracle,1,61,[3]
484,hard,random_error_oracle,1,61,[0]
486,hard,random_error_oracle,1,61,"[2,1,4,0]"
487,hard,random_error_oracle,1,61,[5]
488,hard,random_error_oracle,1,61,[]
489,hard,random_error_oracle,1,61,[]
49,hard,random_error_oracle,1,61,[]
490,hard,random_error_oracle,1,61,[5]
491,hard,random_error_oracle,1,61,"[1,0]"
492,hard,random_error_oracle,1,61,[2]
493,hard,random_error_oracle,1,61,[0]
495,hard,random_error_oracle,1,61,[0]
496,hard,random_error_oracle,1,61,"[1,5,2]"
497,hard,random_error_oracle,1,61,"[2,4]"
498,hard,random_error_oracle,1,61,"[3,4]"
50,hard,random_error_oracle,1,61,"[5,4,2]"
500,hard,random_error_oracle,1,61,[]
502,hard,random_error_oracle,1,61,[2]
503,hard,random_error_oracle,1,61,[5]
504,hard,random_error_oracle,1,61,[]
506,hard,random_error_oracle,1,61,[]
507,hard,random_error_oracle,1,61,[]
508,hard,random_error_oracle,1,61,[]
510,hard,random_error_oracle,1,61,[]
511,hard,random_error_oracle,1,61,[]
512,hard,random_error_oracle,1,61,[]
513,hard,random_error_oracle,1,61,[1]
514,hard,random_error_oracle,1,61,[]
515,hard,random_error_oracle,1,61,[]
516,hard,random_error_oracle,1,61,[5]
517,hard,random_error_oracle,1,61,"[1,2,5,0,6]"
519,hard,random_error_oracle,1,61,[]
52,hard,random_error_oracle,1,61,[3]
520,hard,random_error_oracle,1,61,[5]
521,hard,random_error_oracle,1,61,"[2,4,3]"
522,hard,random_error_oracle,1,61,"[2,0,4]"
523,hard,random_error_oracle,1,61,[4]
524,hard,random_error_oracle,1,61,[]
526,hard,random_error_oracle,1,61,"[1,6]"
527,hard,random_error_oracle,1,61,[]
528,hard,random_error_oracle,1,61,"[4,3]"
529,hard,random_error_oracle,1,61,"[3,2,4]"
53,hard,random_error_oracle,1,61,[3]
530,hard,random_error_oracle,1,61,[]
531,hard,random_error_oracle,1,61,[]
532,hard,random_error_oracle,1,61,"[6,4]"
54,hard,random_error_oracle,1,61,[2]
55,hard,random_error_oracle,1,61,[3]
56,hard,random_error_oracle,1,61,[2]
57,hard,random_error_oracle,1,61,[2]
577,hard,random_error_oracle,1,61,"[6,5]"
578,hard,random_error_oracle,1,61,[]
579,hard,random_error_oracle,1,61,[4]
58,hard,random_error_oracle,1,61,"[3,2,5]"
580,hard,random_error_oracle,1,61,"[0,5]"
581,hard,random_error_oracle,1,61,[1]
583,hard,random_error_oracle,1,61,"[3,2]"
585,hard,random_error_oracle,1,61,"[3,1,6]"
586,hard,random_error_oracle,1,61,"[5,0]"
587,hard,random_error_oracle,1,61,"[2,6]"
588,hard,random_error_oracle,1,61,"[1,2,6]"
589,hard,random_error_oracle,1,61,"[5,2,6]"
59,hard,random_error_oracle,1,61,[2]
590,hard,random_error_oracle,1,61,"[2,0,6,1]"
591,hard,random_error_oracle,1,61,[0]
592,hard,random_error_oracle,1,61,"[1,0,3]"
593,hard,random_error_oracle,1,61,"[5,0,6,2]"
594,hard,random_error_oracle,1,61,"[2,4]"
595,hard,random_error_oracle,1,61,"[5,1,0]"
596,hard,random_error_oracle,1,61,"[0,1]"
597,hard,random_error_oracle,1,61,"[6,0,1]"
598,hard,random_error_oracle,1,61,[]
599,hard,random_error_oracle,1,61,"[4,0]"
60,hard,random_error_oracle,1,61,[]
601,hard,random_error_oracle,1,61,"[1,0,5]"
604,hard,random_error_oracle,1,61,"[1,3]"
605,hard,random_error_oracle,1,61,[6]
606,hard,random_error_oracle,1,61,"[2,5,0]"
607,hard,random_error_oracle,1,61,[6]
608,hard,random_error_oracle,1,61,"[3,1]"
609,hard,random_error_oracle,1,61,"[5,0]"
61,hard,random_error_oracle,1,61,[3]
610,hard,random_error_oracle,1,61,"[2,6]"
611,hard,random_error_oracle,1,61,"[0,6,5,2]"
612,hard,random_error_oracle,1,61,"[2,6,5]"
613,hard,random_error_oracle,1,61,"[1,6,5]"
615,hard,random_error_oracle,1,61,"[0,6]"
616,hard,random_error_oracle,1,61,"[0,2,6]"
618,hard,random_error_oracle,1,61,[6]
619,hard,random_error_oracle,1,61,"[3,5,0,2,4,6]"
62,hard,random_error_oracle,1,61,[6]
620,hard,random_error_oracle,1,61,"[0,5]"
621,hard,random_error_oracle,1,61,"[6,2,1]"
622,hard,random_error_oracle,1,61,[5]
623,hard,random_error_oracle,1,61,"[6,0]"
624,hard,random_error_oracle,1,61,"[1,5]"
625,hard,random_error_oracle,1,61,"[2,0]"
626,hard,random_error_oracle,1,61,"[5,2]"
629,hard,random_error_oracle,1,61,"[5,0,3]"
63,hard,random_error_oracle,1,61,"[2,3]"
630,hard,random_error_oracle,1,61,[5]
631,hard,random_error_oracle,1,61,[]
633,hard,random_error_oracle,1,61,"[5,6,0,2]"
634,hard,random_error_oracle,1,61,[5]
635,hard,random_error_oracle,1,61,"[0,6,3]"
636,hard,random_error_oracle,1,61,"[2,5,6,0]"
637,hard,random_error_oracle,1,61,[0]
638,hard,random_error_oracle,1,61,"[5,6,1]"
639,hard,random_error_oracle,1,61,"[6,0]"
640,hard,random_error_oracle,1,61,"[0,5]"
641,hard,random_error_oracle,1,61,[]
642,hard,random_error_oracle,1,61,[2]
643,hard,random_error_oracle,1,61,"[6,2]"
645,hard,random_error_oracle,1,61,"[3,4,1]"
646,hard,random_error_oracle,1,61,[3]
647,hard,random_error_oracle,1,61,"[4,2,1]"
648,hard,random_error_oracle,1,61,[]
652,hard,random_error_oracle,1,61,[1]
653,hard,random_error_oracle,1,61,"[5,2]"
654,hard,random_error_oracle,1,61,[1]
655,hard,random_error_oracle,1,61,"[0,3]"
656,hard,random_error_oracle,1,61,[2]
657,hard,random_error_oracle,1,61,[]
659,hard,random_error_oracle,1,61,"[5,2]"
66,hard,random_error_oracle,1,61,"[6,0,3,5]"
660,hard,random_error_oracle,1,61,"[2,6]"
661,hard,random_error_oracle,1,61,[]
662,hard,random_error_oracle,1,61,"[1,5,6]"
663,hard,random_error_oracle,1,61,"[0,1]"
664,hard,random_error_oracle,1,61,"[5,1,6,0]"
665,hard,random_error_oracle,1,61,"[0,2,5,1,6]"
666,hard,random_error_oracle,1,61,"[1,6,0,5]"
667,hard,random_error_oracle,1,61,[1]
668,hard,random_error_oracle,1,61,"[2,6,3]"
669,hard,random_error_oracle,1,61,"[6,2]"
67,hard,random_error_oracle,1,61,[]
670,hard,random_error_oracle,1,61,[]
671,hard,random_error_oracle,1,61,[6]
672,hard,random_error_oracle,1,61,[1]
673,hard,random_error_oracle,1,61,"[5,0]"
675,hard,random_error_oracle,1,61,"[0,2]"
676,hard,random_error_oracle,1,61,[3]
677,hard,random_error_oracle,1,61,"[0,6,1,5]"
678,hard,random_error_oracle,1,61,"[4,2]"
679,hard,random_error_oracle,1,61,"[6,2]"
680,hard,random_error_oracle,1,61,"[2,0,6]"
681,hard,random_error_oracle,1,61,"[5,0]"
682,hard,random_error_oracle,1,61,"[6,4,2]"
683,hard,random_error_oracle,1,61,[2]
685,hard,random_error_oracle,1,61,[]
687,hard,random_error_oracle,1,61,[5]
688,hard,random_error_oracle,1,61,[6]
689,hard,random_error_oracle,1,61,"[0,4,6,2]"
690,hard,random_error_oracle,1,61,"[1,6,3,0]"
691,hard,random_error_oracle,1,61,[6]
693,hard,random_error_oracle,1,61,[5]
694,hard,random_error_oracle,1,61,[0]
695,hard,random_error_oracle,1,61,"[6,2,5]"
696,hard,random_error_oracle,1,61,"[4,5,2]"
699,hard,random_error_oracle,1,61,"[5,2,6,1]"
70,hard,random_error_oracle,1,61,"[3,2]"
700,hard,random_error_oracle,1,61,"[3,0]"
701,hard,random_error_oracle,1,61,"[3,1,0]"
702,hard,random_error_oracle,1,61,"[6,4]"
704,hard,random_error_oracle,1,61,"[1,2,3]"
705,hard,random_error_oracle,1,61,"[6,0,3]"
706,hard,random_error_oracle,1,61,"[5,0]"
707,hard,random_error_oracle,1,61,"[0,6]"
709,hard,random_error_oracle,1,61,"[2,3]"
710,hard,random_error_oracle,1,61,"[1,6,2]"
711,hard,random_error_oracle,1,61,"[6,3,0,2,5]"
713,hard,random_error_oracle,1,61,[]
714,hard,random_error_oracle,1,61,"[2,0,5,6]"
718,hard,random_error_oracle,1,61,[]
72,hard,random_error_oracle,1,61,[]
722,hard,random_error_oracle,1,61,"[2,5]"
723,hard,random_error_oracle,1,61,"[6,0,1]"
724,hard,random_error_oracle,1,61,"[0,3,1,5]"
725,hard,random_error_oracle,1,61,"[6,5,0,2]"
727,hard,random_error_oracle,1,61,"[5,1]"
728,hard,random_error_oracle,1,61,"[0,3]"
729,hard,random_error_oracle,1,61,"[4,6]"
73,hard,random_error_oracle,1,61,[]
730,hard,random_error_oracle,1,61,[5]
731,hard,random_error_oracle,1,61,"[6,0,2,5]"
732,hard,random_error_oracle,1,61,"[2,0,6]"
733,hard,random_error_oracle,1,61,"[0,1]"
734,hard,random_error_oracle,1,61,[4]
735,hard,random_error_oracle,1,61,"[5,2,0,6]"
736,hard,random_error_oracle,1,61,"[6,5,2]"
737,hard,random_error_oracle,1,61,"[0,2,5]"
739,hard,random_error_oracle,1,61,"[0,5]"
74,hard,random_error_oracle,1,61,[6]
740,hard,random_error_oracle,1,61,[1]
741,hard,random_error_oracle,1,61,"[0,6]"
744,hard,random_error_oracle,1,61,"[2,1,0,3]"
746,hard,random_error_oracle,1,61,"[2,0,4]"
747,hard,random_error_oracle,1,61,[0]
748,hard,random_error_oracle,1,61,"[1,4,2]"
